Date,AAPL,AMZN,BAC,CVX,GOOGL,GS,JNJ,JPM,KO,MSFT,NVDA,PFE,TSLA,WMT,XOM
2015-03-16,27.783702850341797,18.667499542236328,12.83917236328125,64.3188247680664,27.87141227722168,154.8394775390625,74.92890930175781,46.03478240966797,28.712158203125,35.5968132019043,0.5532783269882202,20.383874893188477,13.046667098999023,22.648958206176758,52.927284240722656
2015-03-17,28.248430252075195,18.59600067138672,12.807330131530762,64.34378051757812,27.671422958374023,153.766357421875,74.06143188476562,45.856143951416016,28.868953704833984,35.71671676635742,0.5600229501724243,20.22406578063965,12.982000350952148,22.466773986816406,52.5026741027832
2015-03-18,28.56639862060547,18.756999969482422,12.719773292541504,66.54532623291016,28.095718383789062,155.1783447265625,75.2254867553711,45.960357666015625,28.933088302612305,36.40194320678711,0.5508696436882019,20.348360061645508,13.380666732788086,22.442296981811523,53.74528884887695
2015-03-19,28.35071563720703,18.66200065612793,12.425263404846191,65.32916259765625,27.972150802612305,153.2821807861328,75.39601135253906,45.55097961425781,28.519744873046875,36.222076416015625,0.5593002438545227,20.21222686767578,13.043333053588867,22.167646408081055,52.70871353149414
2015-03-20,27.99494743347168,18.92449951171875,12.608336448669434,66.75113677978516,28.035673141479492,155.83197021484375,75.92239379882812,45.960357666015625,28.96871566772461,36.7274169921875,0.5653219223022461,20.27140998840332,13.20533275604248,22.635374069213867,52.78990936279297
2015-03-23,28.286230087280273,18.75550079345703,12.512822151184082,66.0588607788086,28.05651092529297,154.8878936767578,76.35246276855469,45.50633239746094,28.947322845458984,36.71028137207031,0.5470157265663147,20.744905471801758,13.308667182922363,22.654399871826172,53.34564208984375
2015-03-24,28.17060089111328,18.704500198364258,12.425263404846191,64.98616027832031,28.660449981689453,154.33926391601562,75.59619140625,45.00020980834961,28.840435028076172,36.744544982910156,0.5395485758781433,20.43122100830078,13.447999954223633,22.583698272705078,52.77741241455078
2015-03-25,27.434598922729492,18.54800033569336,12.266067504882812,65.90296173095703,28.137401580810547,151.16819763183594,74.39508056640625,44.367557525634766,28.826183319091797,35.51116180419922,0.506790280342102,20.30100440979004,12.953332901000977,22.113265991210938,52.989715576171875
2015-03-26,27.625829696655273,18.36750030517578,12.274026870727539,65.6410140991211,27.970661163330078,151.07948303222656,74.2468032836914,44.31545639038086,28.75492286682129,35.29702377319336,0.5051044225692749,20.218143463134766,12.694000244140625,22.268264770507812,52.652530670166016
2015-03-27,27.40568733215332,18.527999877929688,12.186468124389648,65.03606414794922,27.668445587158203,151.7410888671875,74.39508056640625,44.3228874206543,28.5624942779541,35.091468811035156,0.5149799585342407,20.437131881713867,12.333333015441895,22.12141990661621,52.19043731689453
2015-03-30,28.099451065063477,18.72949981689453,12.353622436523438,66.67005920410156,27.84659767150879,154.12945556640625,75.2922134399414,45.37236785888672,28.868953704833984,35.08290100097656,0.5171478986740112,20.715312957763672,12.704667091369629,22.442296981811523,53.47053527832031
2015-03-31,27.66806983947754,18.604999542236328,12.25014591217041,65.47261047363281,27.52701187133789,151.66845703125,74.58783721923828,45.08951187133789,28.897428512573242,34.82594680786133,0.5041406750679016,20.591022491455078,12.584667205810547,22.36615562438965,53.077144622802734
2015-04-01,27.6280517578125,18.51300048828125,12.266067504882812,65.35408020019531,27.268468856811523,155.105712890625,73.51277160644531,44.91720199584961,28.990100860595703,34.87733840942383,0.5060677528381348,20.318763732910156,12.505999565124512,21.9473819732666,52.73994064331055
2015-04-02,27.865978240966797,18.612499237060547,12.369543075561523,65.65971374511719,26.862533569335938,154.55709838867188,73.87606811523438,45.34426498413086,28.990100860595703,34.50904083251953,0.5072721242904663,20.348360061645508,12.733332633972168,21.952823638916016,52.64003372192383
2015-04-06,28.317358016967773,18.851999282836914,12.345664978027344,66.68253326416016,26.993545532226562,154.9605255126953,73.52020263671875,45.30680465698242,29.33926773071289,35.58824920654297,0.5219652652740479,20.407541275024414,13.539999961853027,22.02353286743164,53.158321380615234
2015-04-07,28.019397735595703,18.720500946044922,12.305867195129395,67.69286346435547,27.0387020111084,155.23483276367188,74.2171401977539,45.59150314331055,29.225257873535156,35.57112121582031,0.5265417098999023,20.443052291870117,13.550000190734863,21.89027976989746,53.54548263549805
2015-04-08,27.9282283782959,19.059999465942383,12.425263404846191,66.5203857421875,27.236207962036133,155.37197875976562,74.26163482666016,45.741363525390625,29.139745712280273,35.47689437866211,0.5303953886032104,20.502243041992188,13.844667434692383,22.034406661987305,52.49017333984375
2015-04-09,28.14169692993164,19.177000045776367,12.504859924316406,66.70125579833984,27.195518493652344,157.25204467773438,75.1291275024414,46.056053161621094,29.253768920898438,35.528289794921875,0.5426799654960632,20.733070373535156,14.005999565124512,21.98273468017578,52.85857009887695
2015-04-10,28.261768341064453,19.13249969482422,12.512822151184082,66.67630767822266,27.22132110595703,157.85723876953125,75.67033386230469,46.22837448120117,29.13262176513672,35.73384475708008,0.5482199192047119,20.97573471069336,14.0600004196167,21.931068420410156,53.42681884765625
2015-04-13,28.206174850463867,19.118000030517578,12.576497077941895,66.42059326171875,27.22628402709961,157.80874633789062,74.55078125,46.50560760498047,29.004337310791016,35.76811981201172,0.5431618690490723,20.768577575683594,13.985333442687988,21.833171844482422,53.28944778442383
2015-04-14,28.083887100219727,19.25550079345703,12.592418670654297,67.87997436523438,26.78660774230957,159.5354766845703,74.52854919433594,47.23236083984375,28.868953704833984,35.67390060424805,0.5385852456092834,20.733070373535156,13.830666542053223,21.79510498046875,54.09496307373047
2015-04-15,28.190622329711914,19.172500610351562,12.449140548706055,68.85913848876953,26.84913444519043,162.26278686523438,74.58783721923828,48.108985900878906,28.790552139282227,36.19637680053711,0.5450888276100159,20.8396053314209,13.85533332824707,21.683618545532227,55.000404357910156
2015-04-16,28.054977416992188,19.302000045776367,12.5685396194458,68.70323181152344,26.972204208374023,161.5446319580078,73.98728942871094,47.80928421020508,28.933088302612305,36.1107292175293,0.541716456413269,20.827770233154297,13.779999732971191,21.547649383544922,54.781837463378906
2015-04-17,27.739219665527344,18.777999877929688,12.38546371459961,68.04837799072266,26.43724822998047,159.23695373535156,73.83158874511719,47.0825080871582,28.719289779663086,35.64820861816406,0.5347311496734619,20.738985061645508,13.78600025177002,21.177837371826172,54.28230667114258
2015-04-20,28.37295150756836,19.475500106811523,12.39342212677002,68.7842788696289,27.02232551574707,159.8421630859375,74.29869842529297,47.382205963134766,28.9758358001709,36.75311279296875,0.5320818424224854,20.72123908996582,13.684666633605957,21.248525619506836,54.47589874267578
2015-04-21,28.219520568847656,19.55900001525879,12.3377046585083,68.4350357055664,26.94243049621582,158.82542419433594,74.36543273925781,46.6854248046875,29.061359405517578,36.52184295654297,0.5313590168952942,20.650211334228516,13.96066665649414,21.21861457824707,54.2510871887207
2015-04-22,28.59975242614746,19.489999771118164,12.528741836547852,68.29159545898438,27.25307846069336,160.0196533203125,74.46179962158203,47.15744400024414,29.43904685974121,36.8216438293457,0.5373809337615967,20.67388343811035,14.629332542419434,21.32738494873047,54.61323928833008
2015-04-23,28.83324432373047,19.499500274658203,12.488940238952637,68.58473205566406,27.663976669311523,160.8184051513672,74.48406219482422,47.05253982543945,29.182498931884766,37.12142562866211,0.5352131724357605,20.928380966186523,14.573332786560059,21.53133773803711,54.6632080078125
2015-04-24,28.968870162963867,22.2549991607666,12.449140548706055,68.5223388671875,28.467905044555664,159.7533721923828,74.9437484741211,46.90269088745117,29.139745712280273,41.001426696777344,0.5306363701820374,20.8751163482666,14.562000274658203,21.7108097076416,54.30727005004883
2015-04-27,29.495866775512695,21.92799949645996,12.38546371459961,68.41632080078125,28.093730926513672,158.56729125976562,74.5730209350586,46.707889556884766,29.096988677978516,41.13846969604492,0.5347311496734619,20.47264862060547,15.436667442321777,21.5830020904541,54.33225631713867
2015-04-28,29.0311279296875,21.465499877929688,12.457099914550781,69.30194091796875,28.00688934326172,159.3499298095703,74.69164276123047,47.0225715637207,29.05423355102539,42.1063346862793,0.5373809337615967,20.407541275024414,15.36533260345459,21.509578704833984,54.8255729675293
2015-04-29,28.60420799255371,21.4685001373291,12.719773292541504,69.6823501586914,27.859004974365234,160.2132568359375,74.43214416503906,47.651939392089844,28.854684829711914,42.02068328857422,0.5332860350608826,20.295087814331055,15.49666690826416,21.177837371826172,54.86928939819336
